,X2600.HK.Equity,X486.HK.Equity,AA.Equity,AWC.AU.Equity,HNDL.IN.Equity
1462,-0.7117,0.7326,1.1814,1.9763,-1.8014
1463,0,-0.3636,-0.3336,-2.7132,-3.2662
1464,0,-0.3636,-3.682,1.5936,1.3414
1465,0,-0.3636,-3.682,1.5936,1.3414
1466,0,-0.3636,-3.682,1.5936,1.3414
1467,0,-0.3636,-2.4327,0,-5.5682
1468,-4.3011,-2.5547,1.959,-3.1373,-0.9667
1469,1.4981,0.3745,-3.3275,-2.4291,1.757
1470,1.107,0,0.0906,2.4896,1.4388
1471,1.4599,3.3582,1.267,2.834,0.6147
1472,1.4599,3.3582,1.267,2.834,0.6147
1473,1.4599,3.3582,1.267,2.834,0.6147
1474,0,1.083,-1.1618,0.7874,0.3759
1475,0.7194,0,2.4412,-1.9531,-2.1067
1476,0.3571,-1.7857,-0.5296,1.1952,-1.0043
1477,0,1.4545,1.1535,-1.1811,-3.1884
1478,0.7117,1.4337,-0.2632,3.1873,-0.2994
1479,0.7117,1.4337,-0.2632,3.1873,-0.2994
1480,0.7117,1.4337,-0.2632,3.1873,-0.2994
1481,2.4735,1.7668,-0.2632,2.7027,-1.4014
1482,-1.0345,-1.3889,0.2639,-1.8797,0.8122
1483,0,0.3521,3.1579,1.1494,-0.4532
1484,1.7422,-2.1053,0.1701,-0.7576,-1.5175
1485,0,-0.3584,-0.4244,1.5267,0.3082
1486,0,-0.3584,-0.4244,1.5267,0.3082
1487,0,-0.3584,-0.4244,1.5267,0.3082
1488,-1.3699,-2.8777,0.341,-2.2556,-0.2048
1489,-1.7361,-1.1111,-1.2744,-0.7692,1.3853
1490,-1.4134,1.4981,3.7005,-1.1628,-0.4049
1491,1.4337,-1.107,-0.166,-0.3922,-0.4049
1492,-1.7668,-0.3731,-2.4106,0.7874,7.063
1493,-1.7668,-0.3731,-2.4106,0.7874,7.063
1494,-1.7668,-0.3731,-2.4106,0.7874,7.063
1495,-0.3597,-3.7453,-1.0221,-3.9062,0.2373
1496,-0.361,3.1128,1.5491,0.4065,7.5758
1497,-1.4493,-0.3774,2.5424,2.0243,1.8926
1498,1.4706,4.9242,-0.3306,-1.9841,4.3629
1499,-1.4493,-2.5271,0.8292,0.4049,3.1043
1500,-1.4493,-2.5271,0.8292,0.4049,3.1043
1501,-1.4493,-2.5271,0.8292,0.4049,3.1043
1502,-1.1029,-7.037,-1.8092,-5.6452,-2.0875
1503,0,0.7968,2.0938,0.4274,-3.731
1504,-2.2305,-1.581,-0.1641,1.7021,-2.2572
1505,-0.3802,-5.2209,-2.5472,1.6736,0.7843
1506,-0.7634,-2.5424,-0.1686,-0.823,-0.3891
1507,-0.7634,-2.5424,-0.1686,-0.823,-0.3891
1508,-0.7634,-2.5424,-0.1686,-0.823,-0.3891
1509,0.7692,6.9565,0.5068,-1.2448,-0.3891
1510,-0.3817,2.439,0.8403,1.2605,-0.3038
1511,1.5326,3.1746,-1.3333,-2.0747,4.5276
1512,-1.5094,1.5385,0.5912,-1.6949,-0.3332
1513,2.2989,2.2727,0.8396,0.431,3.2177
1514,2.2989,2.2727,0.8396,0.431,-1.8623
1515,2.2989,2.2727,0.8396,0.431,-1.8623
1516,-1.4981,-1.4815,0,0.4292,0.33
1517,-1.5209,1.8797,0.0833,-0.4274,-0.699
1518,0.7722,-1.107,-1.3311,-0.4292,3.8509
1519,-1.5326,1.4925,6.1551,-1.7241,0
1520,3.5019,2.9412,-0.8737,5.2632,4.386
1521,3.5019,2.9412,-0.8737,5.2632,4.386
1522,3.5019,2.9412,-0.8737,5.2632,4.386
1523,0.3759,-3.2143,3.125,-0.4167,8.2888
1524,0.7491,1.845,1.3209,2.9289,-2.5044
1525,0.3717,5.4348,-1.4571,2.439,-1.5919
1526,2.963,-0.3436,-0.856,0.7937,0.8456
1527,0.7194,-2.069,-0.8634,0,0.3646
1528,0.7194,-2.069,-0.8634,0,0.3646
1529,0.7194,-2.069,-0.8634,0,0.3646
1530,0,-0.3521,-1.2668,-2.7559,-0.2179
1531,0.7143,-3.1802,0.4812,1.6194,-0.2179
1532,1.4184,6.5693,3.751,2.7888,4.0408
1533,10.4895,12.3288,-2.3077,1.5504,-0.2799
1534,-0.3165,2.439,-1.2598,0,-1.2632
1535,-0.3165,2.439,-1.2598,0,-1.2632
1536,-0.3165,2.439,-1.2598,0,-1.2632
1537,-2.5397,-9.2262,2.5518,1.5267,-1.2632
1538,-2.6059,5.2459,1.4774,0.7519,-4.7264
1539,-1.6722,-0.6231,2.8352,0.7463,1.0444
1540,1.0204,5.0157,1.0432,1.8519,4.4297
1541,1.0204,5.0157,1.0432,1.8519,4.4297
1542,1.0204,5.0157,1.0432,1.8519,4.4297
1543,1.0204,5.0157,1.0432,1.8519,4.4297
1544,1.0204,5.0157,-0.5162,1.8519,1.4493
1545,-1.6835,1.4925,0.1483,0,0.9408
1546,0,0.5882,0.8882,0,0.2071
1547,0.3425,3.2164,-0.3668,-0.3636,0.2071
1548,-1.3652,-0.2833,-1.8409,-0.3636,-0.9645
1549,-1.3652,-0.2833,-1.8409,-0.3636,-0.9645
1550,-1.3652,-0.2833,-1.8409,-0.3636,-0.9645
1551,1.7301,-1.7045,-0.6752,1.0949,-1.7391
1552,-1.3605,1.7341,1.5106,-3.2491,-2.8673
1553,-4.4828,-3.125,0.2232,0.7463,-2.1137
1554,-4.4828,-3.125,1.2621,-2.2222,-2.1137
1555,2.5271,3.8123,0.5865,0.7576,-1.9732
1556,2.5271,3.8123,0.5865,0.7576,-1.9732
1557,2.5271,3.8123,0.5865,0.7576,-1.9732
1558,-0.3521,-2.5424,-1.3848,2.6316,5.507
1559,-0.3521,-2.5424,-1.626,-1.4652,-0.144
1560,-1.7668,-0.8696,0.0751,-2.6022,-2.5234
1561,-0.7194,1.462,-0.0752,0.7634,1.1464
1562,1.087,0.2882,-0.2259,1.1364,5.3748
1563,1.087,0.2882,-0.2259,1.1364,5.3748
1564,1.087,0.2882,-0.2259,1.1364,5.3748
1565,0.3584,0.5747,4.2264,-1.1236,-0.4858
1566,1.0714,0.5714,-0.1448,-0.7576,-0.8368
1567,1.0601,0,-1.6679,-1.5267,-0.7032
1568,-0.6993,0.8523,-1.7699,6.5891,-1.9122
1569,-0.3521,-1.1268,0.976,-1.4545,1.9495
1570,-0.3521,-1.1268,0.976,-1.4545,1.9495
1571,-0.3521,-1.1268,0.976,-1.4545,1.9495
1572,-0.7067,-4.5584,0.4461,-0.369,7.6841
1573,-0.3559,0.8955,-2.6647,0.3704,2.7294
1574,-0.7143,-3.8462,-0.2281,-1.845,2.2407
1575,0.7194,-0.6154,0.8384,7.1429,-2.8804
1576,1.0714,0.3096,2.192,4.2105,-1.9665
1577,1.0714,0.3096,2.192,4.2105,-1.9665
1578,1.0714,0.3096,2.192,4.2105,-1.9665
1579,0.7067,0,2.192,-1.0101,-3.2555
1580,-1.7544,0,-0.2959,1.3605,1.7335
1581,0,1.5432,-0.816,-0.6711,-1.6372
1582,-0.7143,-1.2158,1.5707,-2.7027,1.4266
1583,-0.3597,1.5385,0.2209,-1.0417,-0.8707
1584,-0.3597,1.5385,0.2209,-1.0417,-0.8707
1585,-0.3597,1.5385,0.2209,-1.0417,-0.8707
1586,-0.3597,1.5385,1.6165,2.4561,1.3851
1587,1.8051,3.0303,-1.3015,-2.0548,3.4322
1588,0,1.4706,1.2454,1.7483,3.5438
1589,-0.7092,2.6087,1.3025,-1.0309,5.6938
1590,0.3571,-1.1299,2.5,-0.6944,-0.3533
1591,0.3571,-1.1299,2.5,-0.6944,-0.3533
1592,0.3571,-1.1299,2.5,-0.6944,-0.3533
1593,1.4235,1.7143,0,-0.6944,0.2068
1594,0.3509,1.9663,-0.8362,0.3497,0.0884
1595,1.049,4.9587,-0.3514,-1.0453,-4.1826
1596,0,-0.5249,-1.1989,-1.4085,4.0578
1597,-1.3841,0.5277,3.6403,-1.0714,-4.0768
1598,-1.3841,0.5277,3.6403,-1.0714,-4.0768
1599,-1.3841,0.5277,3.6403,-1.0714,-4.0768
1600,0,-3.1496,-1.1708,1.8051,-0.7083
1601,-1.0526,0.813,0.9059,2.8369,0.8995
1602,-0.3546,-0.8065,1.105,-2.069,2.5515
1603,-0.3559,2.439,-1.2295,-1.4085,0.5695
1604,1.0714,0,1.1065,-2.8571,-2.3547
1605,1.0714,0,1.1065,-2.8571,-2.3547
1606,1.0714,0,1.1065,-2.8571,-2.3547
1607,-2.1201,-1.0582,1.026,0.7353,0.9158
1608,1.444,-0.2674,-2.0311,-2.1898,0.9074
1609,-1.0676,0.5362,0.5529,-0.3731,-0.06
1610,0.3597,-3.7333,2.6804,0.3745,-0.8698
1611,0,-1.385,-0.0669,0.3731,-2.6324
1612,0,-1.385,-0.0669,0.3731,-2.6324
1613,0,-1.385,-0.0669,0.3731,-2.6324
1614,-0.3584,-1.4045,-0.2679,0.3717,2.051
1615,-0.3584,-1.4045,-0.6044,-0.7407,6.7296
1616,3.2374,3.4188,0.3378,3.7313,1.7118
1617,-0.3484,1.9284,0.8754,4.3165,-2.5245
1618,0,1.6216,0.8754,-1.7241,-0.2878
1619,0,1.6216,0.8754,-1.7241,-0.2878
1620,0,1.6216,0.8754,-1.7241,-0.2878
1621,-1.049,-1.5957,-1.6021,-0.3509,0.7215
1622,1.0601,1.3514,0.7463,1.4085,-3.1519
1623,-1.049,-0.8,5.6566,-3.125,0.9172
1624,0.7067,-0.5376,-0.4461,-1.0753,3.3421
1625,0.7018,-1.0811,2.2407,0.3623,-5.3901
1626,0.7018,-1.0811,2.2407,0.3623,-5.3901
1627,0.7018,-1.0811,2.2407,0.3623,-5.3901
1628,3.1359,-0.5464,0.8766,1.8051,3.988
1629,2.7027,1.9231,0.0621,-0.3546,0.7497
1630,-0.3289,2.965,2.9777,0.7117,4.3503
1631,0.33,0,-1.6265,0.3534,3.4833
1632,1.3158,-2.8796,0.9798,-0.7042,-2.1468
1633,1.3158,-2.8796,0.9798,-0.7042,-2.1468
1634,1.3158,-2.8796,0.9798,-0.7042,-2.1468
1635,0.3247,1.6173,0.7884,2.1277,-0.4063
1636,7.4434,-0.2653,2.8279,3.8194,2.3933
1637,3.9157,2.3936,-0.2341,4.3478,2.9216
1638,-1.1594,-0.5195,-0.2933,1.2821,2.1935
1639,1.7595,4.4386,-2.5882,-1.8987,-3.1313
1640,1.7595,4.4386,-2.5882,-1.8987,-3.1313
1641,1.7595,4.4386,-2.5882,-1.8987,-3.1313
1642,4.3228,1.25,2.7174,1.2903,-2.0855
1643,4.1436,-0.2469,-0.5879,1.9108,-2.0855
1644,-2.6525,0.7426,-1.1236,0.9375,2.5559
1645,-2.4523,1.7199,-1.9737,-0.6192,-0.4673
1646,-3.0726,-3.6232,0.3051,-3.4268,-3.8602
1647,-3.0726,-3.6232,0.3051,-3.4268,-3.8602
1648,-3.0726,-3.6232,0.3051,-3.4268,-3.8602
1649,1.4409,0.2506,1.6423,-1.2903,3.5811
1650,-2.8409,1,-1.6158,-0.6536,2.4882
1651,9.3567,1.9802,0.1828,0.6579,-1.9934
1652,-5.615,-1.2136,-2.6764,-1.634,-1.382
1653,-1.983,-2.9484,0.625,-1.9934,-2.7234
1654,-1.983,-2.9484,0.625,-1.9934,-2.7234
1655,-1.983,-2.9484,0.625,-1.9934,-2.7234
1656,2.3121,1.7722,0.559,1.3559,0.9242
1657,0,1.99,0,0.6689,-0.1347
1658,0.8475,-0.4878,0.3088,0,-2.8857
1659,-0.2801,-0.4902,-0.0616,-1.6611,-0.8053
1660,0.5618,0.7389,-0.7394,1.0135,-0.8053
1661,0.5618,0.7389,-0.7394,1.0135,-0.8053
1662,0.5618,0.7389,-0.7394,1.0135,-0.8053
1663,-1.3966,-1.467,1.3035,-0.3344,2.0437
1664,-1.6997,0.4963,0.674,1.6779,-0.7682
1665,0.2882,0.2469,0.426,-3.3003,-0.2765
1666,-1.4368,-0.2463,-0.9091,4.4369,-1.3585
1667,0.8746,-1.7284,0.6116,-0.3268,2.5857
1668,0.8746,-1.7284,0.6116,-0.3268,2.5857
1669,0.8746,-1.7284,0.6116,-0.3268,2.5857
1670,0.578,-0.7538,0.1824,0.9836,-9.6712
1671,-0.2874,0.5063,0.6675,-1.2987,3.4274
1672,-0.5764,-0.5038,0.7233,1.3158,1.0557
1673,0,3.7975,-0.8378,-2.5974,-1.2768
1674,-4.6377,-2.9268,0.2414,3.3333,-1.2768
1675,-4.6377,-2.9268,0.2414,3.3333,-1.2768
1676,-4.6377,-2.9268,0.2414,3.3333,-1.2768
1677,1.8237,-0.2513,0.2414,-0.6452,3.5567
1678,5.3731,0,0.3612,3.2468,-0.738
1679,5.3824,0.5038,1.5597,0.9434,0.143
1680,-1.3441,4.7619,1.0041,-2.1807,-3.1982
1681,1.6349,2.6316,1.0526,0.6369,-1.0619
1682,1.6349,2.6316,1.0526,0.6369,-1.0619
1683,1.6349,2.6316,1.0526,0.6369,-1.0619
1684,-1.0724,1.3986,-1.5625,-0.3165,4.0492
1685,-1.0724,1.3986,0.5879,3.8095,-0.3171
1686,-3.523,3.2184,0.526,-0.9174,0
1687,0,3.118,-1.7442,-1.2346,0.0578
1688,-0.5618,2.8078,-1.0651,1.25,-2.5434
1689,-0.5618,2.8078,-1.0651,1.25,-2.5434
1690,-0.5618,2.8078,-1.0651,1.25,-2.5434
1691,-1.9774,-3.1513,-1.9737,2.4691,-2.9656
1692,-2.8818,-1.9523,-1.4033,0.9036,-1.9866
1693,1.1869,2.2124,0.7426,-0.2985,0.1871
1694,-0.5865,-0.4329,-0.4914,0.5988,1.4628
1695,-1.1799,3.0435,0.0617,4.1667,0.7975
1696,-1.1799,3.0435,0.0617,4.1667,0.7975
1697,-1.1799,3.0435,0.0617,4.1667,0.7975
1698,-2.6866,-3.1646,-2.3442,-2.8571,-1.2781
1699,-1.8405,-8.061,-0.8212,0.8824,-3.1134
1700,1.5625,-1.6588,1.2739,1.1662,-0.6682
1701,-0.6154,4.3373,-1.6981,0.8646,-4.4523
1702,0.6192,-1.6166,3.5829,-0.2857,5.4308
1703,0.6192,-1.6166,3.5829,-0.2857,5.4308
1704,0.6192,-1.6166,3.5829,-0.2857,5.4308
1705,-1.2308,-2.1127,-1.6059,0.2865,1.558
1706,-1.5576,3.5971,1.0044,-3.1429,-1.8472
1707,-1.5576,3.5971,-2.4239,2.3599,-0.9569
1708,-1.5576,3.5971,-2.1656,-4.611,-0.9569
1709,1.5823,-1.6204,1.5625,-1.2085,-0.9569
1710,1.5823,-1.6204,1.5625,-1.2085,-0.9569
1711,1.5823,-1.6204,1.5625,-1.2085,-0.9569
1712,1.2461,-2.5882,2.5,5.5046,-0.9569
1713,1.2308,2.1739,-0.2502,-0.8696,-4.5089
1714,0.304,-1.6548,0.7524,-2.924,0.371
1715,1.2121,-1.6827,-4.2315,0.6024,6.082
1716,-3.5928,-0.978,-4.4185,0,-4.878
1717,-3.5928,-0.978,-4.4185,0,-4.878
1718,-3.5928,-0.978,-4.4185,0,-4.878
1719,-0.6211,-1.2346,-1.4956,-2.3952,0.6327
1720,-0.625,0,-1.3803,-0.3067,-0.0662
1721,-0.6289,-1.5,1.4696,0.6154,-0.0662
1722,0.3165,0.7614,0.6897,-2.7523,-5.6954
1723,-1.5773,0,6.9863,0.6289,-2.0716
1724,-1.5773,0,6.9863,0.6289,-2.0716
1725,-1.5773,0,6.9863,0.6289,-2.0716
1726,1.6026,0.2519,0.4481,3.125,5.0556
1727,-0.9464,0.5025,4.2065,2.1212,0.9556
1728,4.1401,4.25,-1.4067,1.1869,0.3719
1729,0,1.9185,0.7444,-2.9326,0.5389
1730,-0.3058,-1.4118,1.9089,1.8127,0.5389
1731,-0.3058,-1.4118,1.9089,1.8127,0.5389
1732,-0.3058,-1.4118,1.9089,1.8127,0.5389
1733,-1.5337,-1.9093,-1.0272,-2.0772,-1.273
1734,1.5576,2.1898,1.3431,0.303,0.2375
1735,1.8405,2.381,-1.988,-0.6042,6.2288
1736,2.7108,1.1628,-0.3073,-0.304,2.1989
1737,0.8798,-2.069,3.3292,-0.6098,2.0892
1738,0.8798,-2.069,3.3292,-0.6098,2.0892
1739,0.8798,-2.069,3.3292,-0.6098,2.0892
1740,0.5814,0,1.0143,1.227,-0.0916
1741,0.289,5.1643,-2.1855,-0.303,-0.0916
1742,0.8646,-2.6786,-1.6334,0.9119,-4.3106
1743,-0.8571,-4.1284,0.6765,3.012,-4.3106
1744,-1.1527,1.6746,-0.2443,3.5088,-0.2556
1745,-1.1527,1.6746,-0.2443,3.5088,-0.2556
1746,-1.1527,1.6746,-0.2443,3.5088,-0.2556
1747,4.3732,3.5294,-0.0612,-0.2825,-2.6265
1748,-0.5587,-2.0455,0.7966,0.5666,-0.4934
1749,0,0.9281,2.614,-2.2535,0.0331
1750,0.2809,2.2989,-0.8294,-2.0173,0.3966
1751,-0.2801,6.7416,1.1947,1.4706,3.555
1752,-0.2801,6.7416,1.1947,1.4706,3.555
1753,-0.2801,6.7416,1.1947,1.4706,3.555
1754,-6.4607,9.8947,-0.6494,-0.2899,0.4768
1755,-1.2012,2.8736,1.9608,0.2907,-1.74
1756,0.6079,-0.7449,-2.7389,-1.4493,-0.3542
1757,-0.6042,3.7523,2.5764,-2.9412,0.8078
1758,1.2158,5.0633,1.9276,4.2424,2.7564
1759,1.2158,5.0633,1.9276,4.2424,2.7564
1760,1.2158,5.0633,1.9276,4.2424,2.7564
1761,2.7027,3.4423,-1.3181,0,3.3375
1762,-2.6316,-0.1664,0.8711,-2.3256,-0.0604
1763,0.6006,3,1.3241,1.1905,2.1746
1764,0.2985,-0.3236,1.3241,0.2941,2.0396
1765,0.2976,-5.5195,-1.7614,-2.0528,0.8401
1766,0.2976,-5.5195,-1.7614,-2.0528,0.8401
1767,0.2976,-5.5195,-1.7614,-2.0528,0.8401
1768,-2.9674,-1.89,-0.8676,-4.1916,-3.8207
1769,1.5291,-1.9264,0.9335,5,2.1804
1770,0,0,-0.5202,2.381,-1.1692
1771,4.2169,3.2143,0.1743,1.1628,-1.8634
1772,0.289,-3.1142,-1.6821,-0.5747,-1.6275
1773,0.289,-3.1142,-1.6821,-0.5747,-1.6275
1774,0.289,-3.1142,-1.6821,-0.5747,-1.6275
1775,1.1527,0,-3.8938,1.7341,-2.4816
1776,-3.9886,-5.1786,-1.5347,-1.9886,-2.9532
1777,0.8902,4.3315,-2.5561,-1.4493,-0.2914
1778,-0.2941,-3.6101,-3.007,-2.6471,1.0065
1779,0,-4.6816,-1.9129,-0.9063,-1.2858
1780,0,-4.6816,-1.9129,-0.9063,-1.2858
1781,0,-4.6816,-1.9129,-0.9063,-1.2858
1782,-0.885,-4.5187,0.4035,-0.9146,-0.2279
1783,-0.5952,-4.9383,-3.349,0.6154,-5.5157
1784,-1.497,-4.5455,4.2966,0.9174,1.6235
1785,2.4316,7.7098,4.8505,1.5152,3.9769
1786,6.5282,0,1.0139,8.6567,3.171
1787,6.5282,0,1.0139,8.6567,3.171
1788,6.5282,0,1.0139,8.6567,3.171
1789,1.1142,1.2632,-1.2547,1.3736,-1.2674
1790,-2.4793,2.079,-0.0635,-0.813,-1.733
1791,0,1.6293,0.2543,-1.9126,-1.6329
1792,0,1.6293,0.2543,-1.9126,-1.6329
1793,0,1.6293,0.3171,-1.9126,0.9296
1794,0,1.6293,0.3171,-1.9126,0.9296
1795,0,1.6293,0.3171,-1.9126,0.9296
1796,2.8249,2.2044,0,1.6713,3.3224
1797,-1.0989,-1.7647,0.1896,-2.1918,-0.4457
1798,-0.2778,4.1916,-0.3785,0.5602,0.7675
1799,-0.2778,4.1916,-0.3785,0.5602,0.5712
1800,-1.3928,-0.3831,0.57,0.8357,1.0413
1801,-1.3928,-0.3831,0.57,0.8357,1.0413
1802,-1.3928,-0.3831,0.57,0.8357,1.0413
1803,12.4294,0.3846,-5.7935,0.8287,-2.03
1804,1.5075,0.1916,0.7353,-1.3699,-2.1996
1805,2.7228,1.5296,2.5879,0.2778,-2.9335
1806,-1.2048,0.9416,2.8461,3.8781,2.4513
1807,-1.7073,-0.1866,1.3208,0.2667,1.606
1808,-1.7073,-0.1866,1.3208,0.2667,1.606
1809,-1.7073,-0.1866,1.3208,0.2667,1.606
1810,-1.9851,-1.6822,0.3724,0.266,-2.5161
1811,-1.2658,-1.3308,-2.2882,4.244,0.3971
1812,-0.5128,-0.3854,-5.3797,-0.2545,-6.2953
1813,0.2577,-3.4816,0.1338,-6.8878,-0.1759
1814,-1.0283,-1.2024,2.0708,-4.1096,-2.3608
1815,-1.0283,-1.2024,2.0708,-4.1096,-2.3608
1816,-1.0283,-1.2024,2.0708,-4.1096,-2.3608
1817,-4.1558,-2.0284,2.0708,2.8571,1.227
1818,1.355,-0.207,1.767,1.9444,3.1729
1819,2.4064,6.639,2.3794,2.1798,-1.0366
1820,2.611,-0.7782,0.7538,1.3333,0.1746
1821,-1.7812,5.6863,-1.7456,0.7895,0.9411
1822,-1.7812,5.6863,-1.7456,0.7895,0.9411
1823,-1.7812,5.6863,-1.7456,0.7895,0.9411
1824,-2.3316,-3.7106,2.0305,0.7895,0.9411
1825,-0.7958,-1.9268,-0.995,-2.3499,-1.5884
1826,-1.3369,5.1081,-0.7538,2.6738,-1.6491
1827,-1.897,-2.9907,1.1392,1.5625,1.6054
1828,-1.6575,0.9634,-2.0651,-0.5128,-1.8961
1829,-1.6575,0.9634,-2.0651,-0.5128,-1.8961
1830,-1.6575,0.9634,-2.0651,-0.5128,-1.8961
1831,-2.5281,-0.7634,2.6837,-0.5155,3.9728
1832,-0.2882,3.6538,3.3603,2.5907,0.8262
1833,1.7341,-0.3711,-0.965,4.0404,4.0628
1834,-0.2841,1.8622,3.9586,-1.4563,-2.8543
1835,-1.9943,7.4954,-2.9291,-0.4926,-0.5066
1836,-1.9943,7.4954,-2.9291,-0.4926,-0.5066
1837,-1.9943,7.4954,-2.9291,-0.4926,-0.5066
1838,-2.0349,0.8503,-5.5522,-1.4851,-0.5092
1839,1.1869,1.0118,1.6613,-5.7789,1.8083
1840,1.4663,-0.8347,-2.8284,-2.9333,0.4357
1841,2.0231,0.5051,1.229,-1.0989,1.9686
1842,3.1161,-1.34,1.0224,3.3333,0.4908
1843,3.1161,-1.34,1.0224,3.3333,0.4908
1844,3.1161,-1.34,1.0224,3.3333,0.4908
1845,0.5495,1.528,1.0224,-1.3441,-1.6933
1846,-1.0929,-3.3445,-0.3795,1.9074,-1.6933
1847,-0.8287,1.2111,0.6349,3.4759,0.4637
1848,-0.8287,1.2111,0.9464,-3.876,3.0333
1849,-0.8287,1.2111,-1.3125,-0.2688,0.192
1850,-0.8287,1.2111,-1.3125,-0.2688,0.192
1851,-0.8287,1.2111,-1.3125,-0.2688,0.192
1852,0.8357,0,-1.7733,-0.2695,-1.0859
1853,-1.9337,-3.4188,1.4829,-0.5405,-0.7749
1854,2.2535,1.7699,-4.7014,0.8152,0
1855,1.9284,-1.3913,0.7333,-1.0782,-2.5382
1856,1.6216,-0.5291,-2.1178,0.2725,3.606
1857,1.6216,-0.5291,-2.1178,0.2725,-1.4824
1858,1.6216,-0.5291,-2.1178,0.2725,-1.4824
1859,-0.7979,-2.6596,1.0818,1.6304,2.4207
1860,-0.8043,-0.7286,1.5385,-1.0487,1.3734
1861,0,1.6514,-3.8867,-2.7322,-3.5287
1862,-2.973,-1.2635,-1.4393,-1.4045,-3.2658
1863,6.4067,-3.8391,0.6954,0.8547,-3.2658
1864,6.4067,-3.8391,0.6954,0.8547,-3.2658
1865,6.4067,-3.8391,0.6954,0.8547,-3.2658
1866,-2.356,-5.3232,-5.3867,-3.6723,-4.9291
1867,-2.1448,0.2008,-1.4599,0.8798,-1.9531
1868,-1.6438,-2.4048,0.6667,3.4884,-5.5777
1869,-0.2786,2.0534,1.5453,-2.5281,3.4906
1870,0,-0.4024,-1.6667,-0.2882,-2.3721
1871,0,-0.4024,-1.6667,-0.2882,-2.3721
1872,0,-0.4024,-1.6667,-0.2882,-2.3721
1873,1.3966,-0.404,-2.0634,-1.7341,-3.7206
1874,1.3774,0.6085,-1.7306,0,5.8754
1875,0.5435,0,1.6845,-1.1765,-0.8194
1876,0,-0.2016,-2.4096,2.381,-0.6384
1877,-2.4324,-1.0101,0.0772,-0.8721,-0.189
1878,-2.4324,-1.0101,0.0772,-0.8721,-0.189
1879,-2.4324,-1.0101,0.0772,-0.8721,-0.189
1880,1.9391,1.0204,0.2313,-0.2933,2.9156
1881,-0.2717,0,0.6923,-2.9412,-2.2443
1882,-1.0899,-0.6061,-0.9167,2.1212,0.0376
1883,1.6529,-0.4065,-0.6939,-2.0772,-2.5207
1884,1.897,-0.2041,-1.3975,-0.6061,3.3964
1885,1.897,-0.2041,-1.3975,-0.6061,3.3964
1886,1.897,-0.2041,-1.3975,-0.6061,3.3964
1887,5.5851,1.0225,2.0472,-2.439,-2.0903
1888,-3.2746,-2.2267,-0.3086,0.3125,-1.6393
1889,3.6458,-1.6563,0.6192,-1.8692,2.4806
1890,4.7739,2.5263,1.0769,0,2.4806
1891,4.7739,2.5263,1.0769,0,2.4806
1892,4.7739,2.5263,1.0769,0,2.4806
1893,4.7739,2.5263,1.0769,0,2.4806
1894,4.7739,2.5263,1.6743,0,1.8911
1895,4.7739,2.5263,0.524,3.1746,1.6704
1896,11.7506,7.8029,1.787,0.3077,0.7302
1897,9.8712,-1.3333,-3.365,1.8405,1.4136
1898,-0.7813,-1.5444,-0.4542,-1.2048,-1.4296
1899,-0.7813,-1.5444,-0.4542,-1.2048,-1.4296
1900,-0.7813,-1.5444,-0.4542,-1.2048,-1.4296
1901,0.3937,-2.9412,1.0646,0.6098,-1.3053
1902,-4.1176,-5.2525,0.602,-0.6061,-1.3053
1903,-1.0225,-2.5586,-0.2244,-0.6098,-0.698
1904,3.3058,2.6258,0.8246,1.227,1.4798
1905,5,-0.8529,0.0743,-1.2121,1.8957
1906,5,-0.8529,0.0743,-1.2121,1.8957
1907,5,-0.8529,0.0743,-1.2121,1.8957
1908,-6.4762,-4.086,0.8915,-1.8405,-1.0733
1909,-1.4257,-0.8969,-0.4418,0.625,-2.8571
1910,3.9256,4.5249,0.3698,0.6211,0.2606
1911,2.9821,-3.4632,-2.8003,0,0.2971
1912,-1.1583,2.0179,0.2274,-0.6173,-2.8878
1913,-1.1583,2.0179,0.2274,-0.6173,-2.8878
1914,-1.1583,2.0179,0.2274,-0.6173,-2.8878
1915,5.0781,-0.6593,1.7398,1.5528,-0.8387
1916,0.9294,3.3186,0.223,0,0.9996
1917,-4.6041,-0.2141,0.8902,-1.5291,-0.571
1918,-3.4749,0.4292,-1.3235,-4.0373,-1.5314
1919,-3.4749,0.4292,5.4396,4.8544,-1.5314
1920,-3.4749,0.4292,5.4396,4.8544,-1.5314
1921,-3.4749,0.4292,5.4396,4.8544,-1.5314
1922,6.4,-3.6325,-0.9894,4.321,3.5381
1923,-3.3835,1.1086,-1.3562,0.5917,4.6564
1924,-0.9728,3.0702,-0.8683,4.1176,-1.1482
1925,-7.0727,-0.4255,0.2926,-1.9774,-2.5045
1926,0.2114,-0.2137,0.8023,-2.8818,3.4624
1927,0.2114,-0.2137,0.8023,-2.8818,3.4624
1928,0.2114,-0.2137,0.8023,-2.8818,3.4624
1929,0.8439,0.6424,-1.2301,1.4837,2.5549
1930,-1.046,-0.2128,-0.7326,0.5848,-3.4386
1931,-0.6342,2.1322,0.5904,1.4535,-2.9797
1932,9.3617,-0.4175,0.0734,-1.1461,2.9588
1933,1.1673,-0.2096,-0.7331,-1.1594,-0.3274
1934,1.1673,-0.2096,-0.7331,-1.1594,-0.3274
1935,1.1673,-0.2096,-0.7331,-1.1594,-0.3274
1936,-5.7692,0,-1.034,1.173,1.5328
1937,1.2245,-0.6303,-2.3881,-0.2899,0.6111
